thread_name,categories,replies,views,total_likes,creation_date,first_reply_date,last_reply_date,thread_url,frequent_posters,thread_author,thread_likes,thread_text,thread_images,thread_edits,latest_thread_edit_date,reply_author,reply_likes,reply_text,reply_images,reply_date,crawl_date
Gig images are not showing,"Fiverr Site
Report a Bug",14,972,22,"Dec 16, 2017 1:48 am","Dec 16, 2017 1:50 am","Aug 16, 2020 1:07 pm",https://forum.fiverr.com/t/gig-images-are-not-showing/205680,"ayishaabdullah, uk1000, rubaiya_zahin, jonbaas, eranganew, imagination7413",eranganew,3.0,Thumbnails of the second and third images of my logo gig are not showing in the list. When I click the right arrow to see them only names of the images are showing. fiverr allows few examples to show after three gig images in the list state now and my first example also not there. Others are fine. I tried to solve this by re-uploading second and third gig images several times. But the issue still remains…,,,,uk1000,1.0,"See this link (which is at the seller help centre)
https://www.fiverr.com/support_tickets/new 11
You could show them the source files in your support ticket.",,"Feb 3, 2020 5:55 am",2020-08-20 19:01:27.454264
Gig images are not showing,"Fiverr Site
Report a Bug",14,972,22,"Dec 16, 2017 1:48 am","Dec 16, 2017 1:50 am","Aug 16, 2020 1:07 pm",https://forum.fiverr.com/t/gig-images-are-not-showing/205680,"ayishaabdullah, uk1000, rubaiya_zahin, jonbaas, eranganew, imagination7413",eranganew,3.0,Thumbnails of the second and third images of my logo gig are not showing in the list. When I click the right arrow to see them only names of the images are showing. fiverr allows few examples to show after three gig images in the list state now and my first example also not there. Others are fine. I tried to solve this by re-uploading second and third gig images several times. But the issue still remains…,,,,ayishaabdullah,2.0,ok thank you . hope this will work.,,"Feb 3, 2020 5:56 am",2020-08-20 19:01:27.866637
Gig images are not showing,"Fiverr Site
Report a Bug",14,972,22,"Dec 16, 2017 1:48 am","Dec 16, 2017 1:50 am","Aug 16, 2020 1:07 pm",https://forum.fiverr.com/t/gig-images-are-not-showing/205680,"ayishaabdullah, uk1000, rubaiya_zahin, jonbaas, eranganew, imagination7413",eranganew,3.0,Thumbnails of the second and third images of my logo gig are not showing in the list. When I click the right arrow to see them only names of the images are showing. fiverr allows few examples to show after three gig images in the list state now and my first example also not there. Others are fine. I tried to solve this by re-uploading second and third gig images several times. But the issue still remains…,,,,,,,,,2020-08-20 19:01:28.223532
Gig images are not showing,"Fiverr Site
Report a Bug",14,972,22,"Dec 16, 2017 1:48 am","Dec 16, 2017 1:50 am","Aug 16, 2020 1:07 pm",https://forum.fiverr.com/t/gig-images-are-not-showing/205680,"ayishaabdullah, uk1000, rubaiya_zahin, jonbaas, eranganew, imagination7413",eranganew,3.0,Thumbnails of the second and third images of my logo gig are not showing in the list. When I click the right arrow to see them only names of the images are showing. fiverr allows few examples to show after three gig images in the list state now and my first example also not there. Others are fine. I tried to solve this by re-uploading second and third gig images several times. But the issue still remains…,,,,rubaiya_zahin,0.0,"facing same problem.
pdf format is visible but other images are invisible",,"Aug 16, 2020 5:59 am",2020-08-20 19:01:28.594074
Gig images are not showing,"Fiverr Site
Report a Bug",14,972,22,"Dec 16, 2017 1:48 am","Dec 16, 2017 1:50 am","Aug 16, 2020 1:07 pm",https://forum.fiverr.com/t/gig-images-are-not-showing/205680,"ayishaabdullah, uk1000, rubaiya_zahin, jonbaas, eranganew, imagination7413",eranganew,3.0,Thumbnails of the second and third images of my logo gig are not showing in the list. When I click the right arrow to see them only names of the images are showing. fiverr allows few examples to show after three gig images in the list state now and my first example also not there. Others are fine. I tried to solve this by re-uploading second and third gig images several times. But the issue still remains…,,,,"imagination7413
Regular",0.0,Maybe the image didn’t upload properly?,,"Aug 16, 2020 11:13 am",2020-08-20 19:01:28.976598
Bug in the system related to delivery time?,"Fiverr Site
Report a Bug",2,68,3,"Aug 15, 2020 5:15 pm","Aug 15, 2020 9:12 pm","Aug 16, 2020 3:38 am",https://forum.fiverr.com/t/bug-in-the-system-related-to-delivery-time/501326,,auradid,3.0,"Hello everyone,
As I enjoy the new award as a Level one seller, I get to experience for the first time the unpleasantry of a late delivery.
I agreed with a buyer the delivery of a project by the 4th of September and stated this also in the “box” of the custom order.
Unfortunately, when the buyer accepted the offer, the delivery was strangely set to 24 hours.
I immediately asked to extend the delivery to the previously agreed time due to this “bug” in the system, but the buyer went straight offline and he didn’t log in since to read my couple of messages.
I also contacted CS the same day to ask them to have a look and extend the order should the buyer be unable to login for some reason, but still, the time is passing and I’m currently late by 12 hours and waiting for anyone to let me know
Did you experience something similar? It’s not the first time that happens when I send a custom order Was your rating affected in the meantime?
Thanks,
Aura",,1.0,"Aug 15, 2020 9:13 pm","imagination7413
Regular",0.0,"Huh, I don’t think I’ve ever had that glitch/bug happen. That is odd. Though… maybe if you clicked out of the box at all, it might have reset the default?
As for statistics, yes this will affect them. Also: If it stands ‘late’ for too long (two days, I think), it will cancel without your input and cause an automatic-one-star.
https://sellers.fiverr.com/en/article/cancellations
Delivery
… When an order is very late, it will automatically be canceled resulting in negative feedback. … Fiverr encourages sellers to deliver on time. However, if it’s not possible, then we recommend using the extended delivery time option offered in the Resolution Center.
(For anyone who comes into this chat with preconceived assumptions, or happens to be looking for information on custom orders: there is a place to mark how many days the project will last, in this case it would have been 21. Setting a calendar date isn’t an option, due to a global market and time-zones.)",,"Aug 15, 2020 9:12 pm",2020-08-20 19:01:34.462224
Bug in the system related to delivery time?,"Fiverr Site
Report a Bug",2,68,3,"Aug 15, 2020 5:15 pm","Aug 15, 2020 9:12 pm","Aug 16, 2020 3:38 am",https://forum.fiverr.com/t/bug-in-the-system-related-to-delivery-time/501326,,auradid,3.0,"Hello everyone,
As I enjoy the new award as a Level one seller, I get to experience for the first time the unpleasantry of a late delivery.
I agreed with a buyer the delivery of a project by the 4th of September and stated this also in the “box” of the custom order.
Unfortunately, when the buyer accepted the offer, the delivery was strangely set to 24 hours.
I immediately asked to extend the delivery to the previously agreed time due to this “bug” in the system, but the buyer went straight offline and he didn’t log in since to read my couple of messages.
I also contacted CS the same day to ask them to have a look and extend the order should the buyer be unable to login for some reason, but still, the time is passing and I’m currently late by 12 hours and waiting for anyone to let me know
Did you experience something similar? It’s not the first time that happens when I send a custom order Was your rating affected in the meantime?
Thanks,
Aura",,1.0,"Aug 15, 2020 9:13 pm",auradid,0.0,"Thanks for your answer, I don’t know what to do at this point. I’ve contacted both the customer and CS and they’re not replying. I hope I’ll be able to delete the negative review as it won’t make sense considering the conversation I had with the buyer.
I’m apparently unable to deliver just to get rid of the “late” alert as it’s against TOS, not a clue what’s the solution here",,"Aug 16, 2020 3:38 am",2020-08-20 19:01:34.852871
The message bug causes me misery,"Fiverr Site
Report a Bug",0,0,0,,,,https://forum.fiverr.com/t/the-message-bug-causes-me-misery/501442,,muztre,1.0,"As like other seller, I always use my phone to quick reply / quick read of the incoming messages, simply because I can’t be open my desktop 24/7.
It started with an incoming message said:
Sorry I have someone for this project already, maybe we can work on another project in the future. I will keep you in mind. Thank you for replying
And I thought, this must be someone falsely sent message to me and nothing important to reply about.
However, I still replied it anyway, the first day I woke up in the morning. I said:
No worries. Thank you
Like I said, I saw and replied this message through a Fiverr app on my smartphone.
Sadly, earlier today I just found out that the person did offer me a project. Just before he said sorry I have someone . . . .
He sent me a message, said:
*1. Send me your sample work *
Read the “Instructions” Doc in this file first and let me know if you can do this and if you have any questions before we continue. https://drive.google 1…*
Send me your offer.*
What a missed opportunity for me, one message is really valuable for me, I tried to answer it as fast I can. And today I found out that I missed it, because the message didn’t show up in my phone.
Does anyone has experience the same situation?",,,,,,,,,2020-08-20 19:01:38.405812
Converting to Fiverr Business Account fails,"Fiverr Site
Report a Bug",6,93,4,"Aug 13, 2020 11:51 am","Aug 13, 2020 12:02 pm","Aug 15, 2020 5:15 pm",https://forum.fiverr.com/t/converting-to-fiverr-business-account-fails/500327,,chiaki99,3.0,"I was trying to convert my private Fiverr account into a business account yesterday.
However, it got stuck on the onboarding screen where I need to provide information about my business.
After providing my information I can not click on “Next”. Also, at the top of the page is a green box saying “undefined”.
This is horrible because I have a running gig and its deadline is today. I can not access the delivered work and I can not access any other sites because I am being redirected to this onboarding screen.
I would be thankful if someone can help me out here.
Greetings
Sam",,1.0,"Aug 15, 2020 5:21 pm",freelanceplus1,1.0,Kindly contact customer support via their email address or on Twitter. We might not be able to proffer satisfactory solutions here as sellers/buyers. Thanks.,,"Aug 13, 2020 12:02 pm",2020-08-20 19:01:43.854471
Converting to Fiverr Business Account fails,"Fiverr Site
Report a Bug",6,93,4,"Aug 13, 2020 11:51 am","Aug 13, 2020 12:02 pm","Aug 15, 2020 5:15 pm",https://forum.fiverr.com/t/converting-to-fiverr-business-account-fails/500327,,chiaki99,3.0,"I was trying to convert my private Fiverr account into a business account yesterday.
However, it got stuck on the onboarding screen where I need to provide information about my business.
After providing my information I can not click on “Next”. Also, at the top of the page is a green box saying “undefined”.
This is horrible because I have a running gig and its deadline is today. I can not access the delivered work and I can not access any other sites because I am being redirected to this onboarding screen.
I would be thankful if someone can help me out here.
Greetings
Sam",,1.0,"Aug 15, 2020 5:21 pm","imagination7413
Regular",0.0,"chiaki99:
Also, at the top of the page is a green box saying “undefined”.
Can you provide a screenshot, please?
chiaki99:
I have a running gig and its deadline is today. I can not access the delivered work
I take it you are both buying and selling? Hate to say it, but resellers do not have a good reputation on the forums.",,"Aug 13, 2020 1:30 pm",2020-08-20 19:01:44.188697
Converting to Fiverr Business Account fails,"Fiverr Site
Report a Bug",6,93,4,"Aug 13, 2020 11:51 am","Aug 13, 2020 12:02 pm","Aug 15, 2020 5:15 pm",https://forum.fiverr.com/t/converting-to-fiverr-business-account-fails/500327,,chiaki99,3.0,"I was trying to convert my private Fiverr account into a business account yesterday.
However, it got stuck on the onboarding screen where I need to provide information about my business.
After providing my information I can not click on “Next”. Also, at the top of the page is a green box saying “undefined”.
This is horrible because I have a running gig and its deadline is today. I can not access the delivered work and I can not access any other sites because I am being redirected to this onboarding screen.
I would be thankful if someone can help me out here.
Greetings
Sam",,1.0,"Aug 15, 2020 5:21 pm",chiaki99,0.0,"No I’m just buying. I just wanted to share the costs when buying gigs with other team members (I guess that’s possible with Fiverr Business).
screenshot
1911×930 276 KB",https://aws1.discourse-cdn.com/fiverr/original/4X/f/8/1/f815a6c18818b6bee75df66f49e5a5bd54be0ca5.png,"Aug 13, 2020 1:44 pm",2020-08-20 19:01:44.548425
Converting to Fiverr Business Account fails,"Fiverr Site
Report a Bug",6,93,4,"Aug 13, 2020 11:51 am","Aug 13, 2020 12:02 pm","Aug 15, 2020 5:15 pm",https://forum.fiverr.com/t/converting-to-fiverr-business-account-fails/500327,,chiaki99,3.0,"I was trying to convert my private Fiverr account into a business account yesterday.
However, it got stuck on the onboarding screen where I need to provide information about my business.
After providing my information I can not click on “Next”. Also, at the top of the page is a green box saying “undefined”.
This is horrible because I have a running gig and its deadline is today. I can not access the delivered work and I can not access any other sites because I am being redirected to this onboarding screen.
I would be thankful if someone can help me out here.
Greetings
Sam",,1.0,"Aug 15, 2020 5:21 pm","imagination7413
Regular",0.0,Try a different browser? Or clearing your cookies/cache?,,"Aug 13, 2020 1:45 pm",2020-08-20 19:01:44.918719
Converting to Fiverr Business Account fails,"Fiverr Site
Report a Bug",6,93,4,"Aug 13, 2020 11:51 am","Aug 13, 2020 12:02 pm","Aug 15, 2020 5:15 pm",https://forum.fiverr.com/t/converting-to-fiverr-business-account-fails/500327,,chiaki99,3.0,"I was trying to convert my private Fiverr account into a business account yesterday.
However, it got stuck on the onboarding screen where I need to provide information about my business.
After providing my information I can not click on “Next”. Also, at the top of the page is a green box saying “undefined”.
This is horrible because I have a running gig and its deadline is today. I can not access the delivered work and I can not access any other sites because I am being redirected to this onboarding screen.
I would be thankful if someone can help me out here.
Greetings
Sam",,1.0,"Aug 15, 2020 5:21 pm",maltepb,0.0,"I have the exact same problem.
Have you found a solution yet?
This must be on Fiverr’s side.
I have contacted customer support but they are very slow at answering.
Please share if you got anything!
(P.S. I needed to create a new Fiverr account just to access forums… Horrible!)",,"Aug 15, 2020 4:54 pm",2020-08-20 19:01:45.259349
Converting to Fiverr Business Account fails,"Fiverr Site
Report a Bug",6,93,4,"Aug 13, 2020 11:51 am","Aug 13, 2020 12:02 pm","Aug 15, 2020 5:15 pm",https://forum.fiverr.com/t/converting-to-fiverr-business-account-fails/500327,,chiaki99,3.0,"I was trying to convert my private Fiverr account into a business account yesterday.
However, it got stuck on the onboarding screen where I need to provide information about my business.
After providing my information I can not click on “Next”. Also, at the top of the page is a green box saying “undefined”.
This is horrible because I have a running gig and its deadline is today. I can not access the delivered work and I can not access any other sites because I am being redirected to this onboarding screen.
I would be thankful if someone can help me out here.
Greetings
Sam",,1.0,"Aug 15, 2020 5:21 pm",chiaki99,0.0,"Yes I also needed an extra account.
I figured out that most functions are accessible when you login from the fiverr app on your smartphone (for example, if you have running gig’s). So at least you can communicate with the seller and tell him what’s going on. However, downloading submitted files from review are corrupted. So I had to accept the project of the seller and kindly asked her to send me the files over private email.
So Fiverr replied:
“We are aware of the issue and are doing our best to resolve it as soon as possible. You will get notified as soon as it is resolved. …”
It’s been 3 days now and that’s so bad.
I have some credits on my account that I want to use.
I hope they will solve this soon.",,"Aug 15, 2020 5:15 pm",2020-08-20 19:01:45.594064
"Response rate keep dropping these past two days, [SOLVED]","Fiverr Site
Report a Bug",5,84,5,"Aug 13, 2020 5:20 am","Aug 13, 2020 6:08 am","Aug 15, 2020 2:52 pm",https://forum.fiverr.com/t/response-rate-keep-dropping-these-past-two-days-solved/500147,,ridwansugi,2.0,"Hi everyone…,
So…, my response rate keep dropping from 100% to 92% yesterday
and today it down to 83% , while evalution is due at 15th - 2 more days
I didn’t miss any new inbox message.
Already contact Fiverr CS regarding this bugs.
My questions is…, will i get demoted if fiverr cs didn’t fix this soon?
How long my level will get back once fiverr cs fix this bug later?
Thank you in advance,",,1.0,"Aug 14, 2020 12:59 am",optical_designs,0.0,"Hi Ridwansugi,
I have done a bit of research on how to rank up higher on fiverr for a few hours
I have read that one can improve ranks by making sure that thier response rate is at 1 hour so if you have an lower response rate or high cancellation rates your gigs will loose its ranking
(you can always correct me If I am wrong)
Have a great day!",,"Aug 13, 2020 6:08 am",2020-08-20 19:01:50.807243
"Response rate keep dropping these past two days, [SOLVED]","Fiverr Site
Report a Bug",5,84,5,"Aug 13, 2020 5:20 am","Aug 13, 2020 6:08 am","Aug 15, 2020 2:52 pm",https://forum.fiverr.com/t/response-rate-keep-dropping-these-past-two-days-solved/500147,,ridwansugi,2.0,"Hi everyone…,
So…, my response rate keep dropping from 100% to 92% yesterday
and today it down to 83% , while evalution is due at 15th - 2 more days
I didn’t miss any new inbox message.
Already contact Fiverr CS regarding this bugs.
My questions is…, will i get demoted if fiverr cs didn’t fix this soon?
How long my level will get back once fiverr cs fix this bug later?
Thank you in advance,",,1.0,"Aug 14, 2020 12:59 am","lloydsolutions
Regular",2.0,"optical_designs:
I have read that one can improve ranks by etc.
The OP’s question is not about gig ranking.",,"Aug 13, 2020 6:19 am",2020-08-20 19:01:51.143427
"Response rate keep dropping these past two days, [SOLVED]","Fiverr Site
Report a Bug",5,84,5,"Aug 13, 2020 5:20 am","Aug 13, 2020 6:08 am","Aug 15, 2020 2:52 pm",https://forum.fiverr.com/t/response-rate-keep-dropping-these-past-two-days-solved/500147,,ridwansugi,2.0,"Hi everyone…,
So…, my response rate keep dropping from 100% to 92% yesterday
and today it down to 83% , while evalution is due at 15th - 2 more days
I didn’t miss any new inbox message.
Already contact Fiverr CS regarding this bugs.
My questions is…, will i get demoted if fiverr cs didn’t fix this soon?
How long my level will get back once fiverr cs fix this bug later?
Thank you in advance,",,1.0,"Aug 14, 2020 12:59 am",optical_designs,0.0,"ridwansugi:
will i get demoted if fiverr cs didn’t fix this soon?
How long my level will get back once fiverr cs fix this bug later
Yes I understand I just wanted to inform about this. I am sorry that its not related. You have the right to always flag my post.
Have a great day",,"Aug 13, 2020 6:21 am",2020-08-20 19:01:51.510867
"Response rate keep dropping these past two days, [SOLVED]","Fiverr Site
Report a Bug",5,84,5,"Aug 13, 2020 5:20 am","Aug 13, 2020 6:08 am","Aug 15, 2020 2:52 pm",https://forum.fiverr.com/t/response-rate-keep-dropping-these-past-two-days-solved/500147,,ridwansugi,2.0,"Hi everyone…,
So…, my response rate keep dropping from 100% to 92% yesterday
and today it down to 83% , while evalution is due at 15th - 2 more days
I didn’t miss any new inbox message.
Already contact Fiverr CS regarding this bugs.
My questions is…, will i get demoted if fiverr cs didn’t fix this soon?
How long my level will get back once fiverr cs fix this bug later?
Thank you in advance,",,1.0,"Aug 14, 2020 12:59 am",ridwansugi,1.0,"No worries @optical_designs
Thank you for replying
Anyone have similar bug this weeks?",,"Aug 13, 2020 6:35 am",2020-08-20 19:01:51.897043
"Response rate keep dropping these past two days, [SOLVED]","Fiverr Site
Report a Bug",5,84,5,"Aug 13, 2020 5:20 am","Aug 13, 2020 6:08 am","Aug 15, 2020 2:52 pm",https://forum.fiverr.com/t/response-rate-keep-dropping-these-past-two-days-solved/500147,,ridwansugi,2.0,"Hi everyone…,
So…, my response rate keep dropping from 100% to 92% yesterday
and today it down to 83% , while evalution is due at 15th - 2 more days
I didn’t miss any new inbox message.
Already contact Fiverr CS regarding this bugs.
My questions is…, will i get demoted if fiverr cs didn’t fix this soon?
How long my level will get back once fiverr cs fix this bug later?
Thank you in advance,",,1.0,"Aug 14, 2020 12:59 am",vadikne,0.0,"ridwansugi:
Anyone have similar bug this weeks?
Yes,
1st August from 100% to 94%
and today to 93%",,"Aug 15, 2020 2:52 pm",2020-08-20 19:01:52.278849
Packages not shown completely on the gig pages,"Fiverr Site
Report a Bug",4,63,3,"Aug 15, 2020 12:50 am","Aug 15, 2020 1:24 am","Aug 15, 2020 1:37 pm",https://forum.fiverr.com/t/packages-not-shown-completely-on-the-gig-pages/500949,"zarrarminhas540, developermdsk, arveena, bilal1696",zarrarminhas540,3.0,I ticked the all checkbox on the package section but some shown on it. I edit the gig and update it but not solve the problem,,,,arveena,0.0,I’m having the same problem,,"Aug 15, 2020 1:24 am",2020-08-20 19:01:56.548634
Packages not shown completely on the gig pages,"Fiverr Site
Report a Bug",4,63,3,"Aug 15, 2020 12:50 am","Aug 15, 2020 1:24 am","Aug 15, 2020 1:37 pm",https://forum.fiverr.com/t/packages-not-shown-completely-on-the-gig-pages/500949,"zarrarminhas540, developermdsk, arveena, bilal1696",zarrarminhas540,3.0,I ticked the all checkbox on the package section but some shown on it. I edit the gig and update it but not solve the problem,,,,bilal1696,0.0,can you tell me one of your package you ticked…,,"Aug 15, 2020 3:20 am",2020-08-20 19:01:56.881095
Packages not shown completely on the gig pages,"Fiverr Site
Report a Bug",4,63,3,"Aug 15, 2020 12:50 am","Aug 15, 2020 1:24 am","Aug 15, 2020 1:37 pm",https://forum.fiverr.com/t/packages-not-shown-completely-on-the-gig-pages/500949,"zarrarminhas540, developermdsk, arveena, bilal1696",zarrarminhas540,3.0,I ticked the all checkbox on the package section but some shown on it. I edit the gig and update it but not solve the problem,,,,zarrarminhas540,0.0,I ticked all option but show some of themMy gig 2,,"Aug 15, 2020 12:24 pm",2020-08-20 19:01:57.217465
Packages not shown completely on the gig pages,"Fiverr Site
Report a Bug",4,63,3,"Aug 15, 2020 12:50 am","Aug 15, 2020 1:24 am","Aug 15, 2020 1:37 pm",https://forum.fiverr.com/t/packages-not-shown-completely-on-the-gig-pages/500949,"zarrarminhas540, developermdsk, arveena, bilal1696",zarrarminhas540,3.0,I ticked the all checkbox on the package section but some shown on it. I edit the gig and update it but not solve the problem,,,,developermdsk,0.0,If this problem still not fix so you should try to contact with Fiverr seller support. I hope they will give you the best support.,,"Aug 15, 2020 1:37 pm",2020-08-20 19:01:57.586800
My gig is missing again so what can i do..?,"Fiverr Site
Report a Bug",4,98,4,"Jul 29, 2020 2:00 pm","Jul 29, 2020 2:36 pm","Aug 15, 2020 12:47 pm",https://forum.fiverr.com/t/my-gig-is-missing-again-so-what-can-i-do/493386,"unique_coder, tbhawal, devsakwib, imagination7413",unique_coder,4.0,"my gig is missing from a search engine,
my gig was missing for 7-10 days but today my gig came in search active just for about 2 hours, after 1 2Hours My gig is again missing, so what can I do right now",,,,tbhawal,0.0,My gig missing from the last month. I can’t find it anywhere it has 70+ reviews but nowadays it not get even a single click,,"Jul 29, 2020 2:36 pm",2020-08-20 19:02:01.900203
